t_local;t_unix;ems_68_grid_power_feed_in_w;ems_68_grid_power_delivery_w;ems_68_battery_power_supply_w;ems_68_battery_power_demand_w;ems_68_pv_power_supply_w;ems_68_user_power_demand_w;ems_68_charge_point_power_demand_w;ems_68_heatpump_power_demand_w
2022-01-02T03:30:00+02:00;1641090600;0;299,8856925;0;26,55423776;0;195,4316512;0;77,80000117
2022-01-02T03:45:00+02:00;1641091500;0;295,4240458;0;26,23487662;0;191,073192;0;78,60000116
2022-01-02T04:00:00+02:00;1641092400;0;304,357404;0;26,22640275;0;199,7611301;0;78,20000115
2022-01-02T04:15:00+02:00;1641093300;0;298,7408704;0;26,55338027;0;193,7588121;0;78,00000118
2022-01-02T04:30:00+02:00;1641094200;0;381,7801228;0;26,83232035;0;188,2432336;0;167,2000025
2022-01-02T04:45:00+02:00;1641095100;0;306,0977587;0;26,35177851;0;201,2852808;0;78,40000115
2022-01-02T05:00:00+02:00;1641096000;0;303,3810973;0;27,5912529;0;197,4218737;0;78,20000117
2022-01-02T05:15:00+02:00;1641096900;0;294,6469441;0;26,10825169;0;190,1433778;0;78,20000117
2022-01-02T05:30:00+02:00;1641097800;0;304,7795127;0;27,07744278;0;199,2887593;0;78,60000119
2022-01-02T05:45:00+02:00;1641098700;0;299,184343;0;27,13664767;0;193,6432114;0;78,40000117
2022-01-02T06:00:00+02:00;1641099600;0;276,303203;0;26,17894075;0;171,880091;0;78,40000117
2022-01-02T06:15:00+02:00;1641100500;0;281,4672347;0;26,6128739;0;176,5706702;0;78,40000115
2022-01-02T06:30:00+02:00;1641101400;0;276,6191869;0;26,40188762;0;172,085839;0;77,60000117
2022-01-02T06:45:00+02:00;1641102300;0;261,0375153;0;27,26472878;0;155,6383582;0;78,60000116
2022-01-02T07:00:00+02:00;1641103200;0;278,8095623;0;26,58311421;0;174,1102752;0;77,80000116
2022-01-02T07:15:00+02:00;1641104100;0;272,2889061;0;26,67900981;0;167,5478616;0;78,00000118
2022-01-02T07:30:00+02:00;1641105000;0;1039,963612;0;27,4805489;0;182,361848;0;840,8810936
2022-01-02T07:45:00+02:00;1641105900;0;333,5190693;0;26,94380606;0;213,9533675;0;82,31892017
2022-01-02T08:00:00+02:00;1641106800;0;624,3769126;0;25,35248885;0;520,8601013;0;77,80000111
2022-01-02T08:15:00+02:00;1641107700;0;548,2526728;0;25,17776807;0;444,9008886;0;78,22797114
2022-01-02T08:30:00+02:00;1641108600;0;503,7046354;0;25,42773128;0;400,0796598;0;78,57203124
2022-01-02T08:45:00+02:00;1641109500;0;363,3697216;0;25,4765705;79,50412153;339,2346411;0;77,4059134
2022-01-02T09:00:00+02:00;1641110400;0;392,194595;0;25,24168931;129,3684991;418,0467259;0;78,52141061
2022-01-02T09:15:00+02:00;1641111300;0;374,7627482;0;25,26396212;167,8600619;438,3086618;0;79,33721504
2022-01-02T09:30:00+02:00;1641112200;0;302,7292626;0;26,11050284;111,3855737;309,9830584;0;78,05696373
2022-01-02T09:45:00+02:00;1641113100;0;2385,896122;0;25,04061234;168,1567087;2446,903874;0;82,68882476
2022-01-02T10:00:00+02:00;1641114000;3,435037553;612,3355722;0;31,5695665;375,9666272;605,7376171;0;377,607703
2022-01-02T10:15:00+02:00;1641114900;6,394121677;405,9249062;0;75,50258961;453,6815044;180,5093523;0;566,5746192
2022-01-02T10:30:00+02:00;1641115800;6,278907865;95,06582395;0;72,96536003;366,7017184;186,2055625;0;198,11853
2022-01-02T10:45:00+02:00;1641116700;0;1768,657485;0;27,48561773;470,6443735;1506,444321;0;727,830787
2022-01-02T11:00:00+02:00;1641117600;0;2952,762726;0;27,88812241;237,7431308;2740,650792;0;415,4010527
2022-01-02T11:15:00+02:00;1641118500;0;832,2688801;0;26,97973794;200,1175448;320,5418245;0;713,0550666
2022-01-02T11:30:00+02:00;1641119400;0;1196,759018;0;27,29908097;187,9763921;276,5216696;0;1050,429512
2022-01-02T11:45:00+02:00;1641120300;0;498,739156;0;29,28980262;352,2685623;275,9234012;0;547,2787338
2022-01-02T12:00:00+02:00;1641121200;0;1096,269562;0;29,5026124;183,9219347;274,0457382;0;991,1445274
2022-01-02T12:15:00+02:00;1641122100;0;2254,14572;0;29,82926657;237,5090055;2151,025343;0;276,4893555
2022-01-02T12:30:00+02:00;1641123000;0;933,709169;0;29,40405338;307,8445268;1123,293586;0;96,47710736
2022-01-02T12:45:00+02:00;1641123900;0;1418,886363;0;26,80590485;260,4977715;967,7150341;0;680,0945371
2022-01-02T13:00:00+02:00;1641124800;24,10249891;928,1061125;0;246,010982;546,9303011;1122,633674;0;81,7466893
2022-01-02T13:15:00+02:00;1641125700;20,69872158;378,6023018;0;601,628956;961,098427;174,5258322;0;571,2983223
2022-01-02T13:30:00+02:00;1641126600;11,09923642;111,0064449;0;118,1743567;371,2649903;154,422455;0;170,7905213
2022-01-02T13:45:00+02:00;1641127500;46,40421624;146,3821539;0;423,0348488;694,065686;291,2322638;0;80,9452647
2022-01-02T14:00:00+02:00;1641128400;38,95181573;50,3783193;304,7849436;835,9234038;1999,941108;698,2300647;0;781,2882108
2022-01-02T14:15:00+02:00;1641129300;33,94473355;61,25658663;0;1203,088059;1377,164791;121,5568379;0;79,50194833
2022-01-02T14:30:00+02:00;1641130200;20,11066926;15,93902744;0;434,7951395;640,0380527;122,1469609;0;87,77917419
2022-01-02T14:45:00+02:00;1641131100;4,58827135;43,97200557;402,3406922;13,55605425;321,111211;231,9068507;0;508,8564579
2022-01-02T15:00:00+02:00;1641132000;78,72034182;137,542902;725,4004541;0;425,7249693;843,7596244;0;378,5706932
2022-01-02T15:15:00+02:00;1641132900;11,60910989;51,28143555;573,3964177;0;697,9963164;813,1785002;0;498,0527169
2022-01-02T15:30:00+02:00;1641133800;8,971155159;45,18850277;959,8384001;0;330,2805015;831,0229804;0;495,7040936
2022-01-02T15:45:00+02:00;1641134700;0;53,57476604;1224,902484;0;199,9303961;977,9956675;0;500,6374032
2022-01-02T16:00:00+02:00;1641135600;0;2977,074409;449,336677;1458,799979;96,907058;1006,339025;0;1061,207996
2022-01-02T16:15:00+02:00;1641136500;0;2358,431516;0;1091,895306;0;747,4568029;0;516,2000077
2022-01-02T16:30:00+02:00;1641137400;0;843,0353561;0;29,92385463;0;293,2101075;0;521,2000078
2022-01-02T16:45:00+02:00;1641138300;0;833,5455679;0;30,23520547;0;277,8068184;0;524,4000078
2022-01-02T17:00:00+02:00;1641139200;0;878,264997;0;28,55844006;0;298,8321321;0;552,4000082
2022-01-02T17:15:00+02:00;1641140100;0;894,3303183;0;30,24208689;0;299,6800738;0;565,6000085
2022-01-02T17:30:00+02:00;1641141000;0;745,2457473;0;28,61178422;0;279,1933062;0;421,0000063
2022-01-02T17:45:00+02:00;1641141900;0;660,1586386;0;26,63345592;0;542,4149875;0;90,06666802
2022-01-02T18:00:00+02:00;1641142800;0;430,1118119;0;28,59563415;0;311,0354752;0;91,33333471
2022-01-02T18:15:00+02:00;1641143700;0;411,4756939;0,044746429;25,63571116;0;295,9893543;0;89,92780615
2022-01-02T18:30:00+02:00;1641144600;0;2874,129052;0;23,52110101;0;2755,827411;0;94,81956498
2022-01-02T18:45:00+02:00;1641145500;0;1622,515058;0;25,92157111;0;1183,585958;0;447,2526383
2022-01-02T19:00:00+02:00;1641146400;0;740,6991935;0;27,51908167;0;327,961194;0;351,0000052
2022-01-02T19:15:00+02:00;1641147300;0;452,6325299;0;27,30412306;0;334,7175827;0;90,40000135
2022-01-02T19:30:00+02:00;1641148200;0;359,7620004;0;27,61023017;0;241,7392546;0;90,41003997
2022-01-02T19:45:00+02:00;1641149100;0;855,6006526;0;27,60482039;0;284,426154;0;569,1643288
2022-01-02T20:00:00+02:00;1641150000;0;840,1211738;0;28,85205083;0;642,0064634;0;143,8256432
2022-01-02T20:15:00+02:00;1641150900;0;673,9330221;0;27,06951458;0;556,1564815;0;90,60000129
2022-01-02T20:30:00+02:00;1641151800;0;753,8222694;0;26,67587961;0;501,3086811;0;240,2315825
2022-01-02T20:45:00+02:00;1641152700;0;1024,000078;0;27,71436892;0;414,6547591;0;584,1684298
2022-01-02T21:00:00+02:00;1641153600;0;816,6115677;0;28,81043324;0;574,7910403;0;196,881084
2022-01-02T21:15:00+02:00;1641154500;0;1269,246824;0;26,75453749;0;563,4316661;0;678,518929
2022-01-02T21:30:00+02:00;1641155400;0;557,2779158;0;28,11288131;0;438,736948;0;90,20000135
2022-01-02T21:45:00+02:00;1641156300;0;498,0659426;0;27,879328;0;379,9310723;0;91,67428708
2022-01-02T22:00:00+02:00;1641157200;0;439,5050553;0;28,79408569;0;320,1165774;0;89,0232766
2022-01-02T22:15:00+02:00;1641158100;0;374,7799943;0;29,50729492;0;254,7320859;0;90,66540338
2022-01-02T22:30:00+02:00;1641159000;0;373,7925586;0;28,81095072;0;254,1691481;0;92,50155452
2022-01-02T22:45:00+02:00;1641159900;0;309,8416249;0;29,23176084;0;189,9948073;0;89,99798523
2022-01-02T23:00:00+02:00;1641160800;0;303,5255574;0;29,68883053;0;195,0693349;0;77,13750113
2022-01-02T23:15:00+02:00;1641161700;0;323,6291659;0;29,29763344;0;217,0476736;0;77,20000116
2022-01-02T23:30:00+02:00;1641162600;0;288,1477149;0;29,22601641;0;181,658156;0;77,60000114
2022-01-02T23:45:00+02:00;1641163500;0;288,5762603;0;28,45447313;0;183,0040743;0;77,27179603
2022-01-03T00:00:00+02:00;1641164400;0;415,0615341;0;30,08803021;0;212,2303123;0;172,7282077
2022-01-03T00:15:00+02:00;1641165300;0;253,375969;0;28,10115992;0;147,9443612;0;77,20000114
2022-01-03T00:30:00+02:00;1641166200;0;317,3489504;0;26,14278014;0;213,6326125;0;77,60000116
2022-01-03T00:45:00+02:00;1641167100;0;284,5815502;0;27,12945006;0;180,0777733;0;77,60000121
2022-01-03T01:00:00+02:00;1641168000;0;266,1729474;0;29,32377853;0;159,1421762;0;77,40000111
2022-01-03T01:15:00+02:00;1641168900;0;316,0214688;0;28,26350781;0;209,7754739;0;78,4000012
2022-01-03T01:30:00+02:00;1641169800;0;821,8470851;0;27,65142587;0;169,2891177;0;624,6000093
2022-01-03T01:45:00+02:00;1641170700;0;276,1598338;0;27,91610561;0;170,9519381;0;77,5612915
2022-01-03T02:00:00+02:00;1641171600;0;370,4027702;0;28,54153583;0;264,067409;0;77,43871077
2022-01-03T02:15:00+02:00;1641172500;0;255,1012539;0;26,87566921;0;150,7718652;0;77,40000115
2022-01-03T02:30:00+02:00;1641173400;0;285,8365136;0;26,58304802;0;181,4631658;0;77,80000121
2022-01-03T02:45:00+02:00;1641174300;0;282,1592882;0;26,02491044;0;178,1505807;0;78,00000116
2022-01-03T03:00:00+02:00;1641175200;0;360,5440283;0;26,40422103;0;164,2964483;0;170,0457803
2022-01-03T03:15:00+02:00;1641176100;0;282,2676128;0;26,80749215;0;177,568323;0;77,5542234
2022-01-03T03:30:00+02:00;1641177000;0;281,3620093;0;26,76978089;0;176,6539066;0;78,40000117
2022-01-03T03:45:00+02:00;1641177900;0;271,365518;0;26,85880218;0;166,5634947;0;77,49371541
2022-01-03T04:00:00+02:00;1641178800;0;278,7513025;0;27,80210444;0;172,9891681;0;77,90628691
2022-01-03T04:15:00+02:00;1641179700;0;282,0993;0;27,40563401;0;176,7628587;0;78,20000117
2022-01-03T04:30:00+02:00;1641180600;0;269,5063696;0;28,60942025;0;163,0619281;0;77,57237966
2022-01-03T04:45:00+02:00;1641181500;0;278,4287523;0;27,66640688;0;172,6882938;0;78,22762267
2022-01-03T05:00:00+02:00;1641182400;0;274,7686324;0;27,55755996;0;169,5867995;0;77,60000114
2022-01-03T05:15:00+02:00;1641183300;0;311,9357295;0;28,25850521;0;205,7850696;0;78,9615396
2022-01-03T05:30:00+02:00;1641184200;0;309,0714983;0;28,61175128;0;202,5862048;0;76,63846266
2022-01-03T05:45:00+02:00;1641185100;0;641,8998602;0;28,63503182;0;534,9943928;0;78,40000121
2022-01-03T06:00:00+02:00;1641186000;0;672,5510814;0;29,82272065;0;475,5947647;0;167,2000025
2022-01-03T06:15:00+02:00;1641186900;0;519,1734335;0;29,9697131;0;411,4458035;0;78,48025756
2022-01-03T06:30:00+02:00;1641187800;0;1284,814675;0;29,69983755;0;1175,984257;0;78,71974477
2022-01-03T06:45:00+02:00;1641188700;0;798,3580172;0;29,37177023;0;690,9115612;0;78,0000012
2022-01-03T07:00:00+02:00;1641189600;0;705,1174667;0;28,1294297;0;599,0178805;0;77,80000114
2022-01-03T07:15:00+02:00;1641190500;0;319,6257498;0;30,52884525;0;211,8140817;0;77,4000012
2022-01-03T07:30:00+02:00;1641191400;0;278,5422801;0;29,2887301;0;171,9799045;0;77,20000115
2022-01-03T07:45:00+02:00;1641192300;0;334,196544;0;30,09712385;0;226,7890328;0;77,20000114
2022-01-03T08:00:00+02:00;1641193200;0;381,3904324;0;27,23491899;0;276,7468886;0;77,60000116
2022-01-03T08:15:00+02:00;1641194100;0;669,2583002;0;29,71355245;0;300,1455702;0;370,4000055
2022-01-03T08:30:00+02:00;1641195000;0;1076,468664;0;29,15822434;0;315,6654694;0;701,4750105
2022-01-03T08:45:00+02:00;1641195900;0;389,583453;0;28,97886068;1,200000018;283,0473802;0;77,15577038
2022-01-03T09:00:00+02:00;1641196800;0;257,2061415;0;30,50775198;76,74160524;224,7920554;0;79,36923194
2022-01-03T09:15:00+02:00;1641197700;0;412,5774408;0;29,8383718;113,8281894;344,3696173;0;171,7385089
2022-01-03T09:30:00+02:00;1641198600;0;829,2607466;0;30,58057229;131,8299809;199,6760604;0;711,0615042
2022-01-03T09:45:00+02:00;1641199500;0;245,5522504;0;30,59032634;80,03296892;216,4022673;0;78,97575875
2022-01-03T10:00:00+02:00;1641200400;7,283247471;251,1866562;0;48,91089627;295,6654346;217,0000142;0;304,1699964
2022-01-03T10:15:00+02:00;1641201300;1,116976507;525,8646857;0;32,58170063;455,0849044;315,807037;0;600,7957892
2022-01-03T10:30:00+02:00;1641202200;7,418955453;38,25960599;0;41,26126391;435,2954419;326,436162;0;100,3194651
2022-01-03T10:45:00+02:00;1641203100;0;1108,127013;0;29,89220409;195,8662618;613,1262877;0;682,8872855
2022-01-03T11:00:00+02:00;1641204000;0;396,3271081;0;29,72767995;215,1937046;169,7075378;0;402,7726696
2022-01-03T11:15:00+02:00;1641204900;0;467,7444543;0;30,4535641;403,7048136;166,2048887;0;706,4000105
2022-01-03T11:30:00+02:00;1641205800;0;957,4978357;0;30,47738083;230,8688564;161,9276331;0;964,2912248
2022-01-03T11:45:00+02:00;1641206700;0;257,45071;0;30,43844834;481,9665895;164,4970747;0;546,7891974
2022-01-03T12:00:00+02:00;1641207600;0;1912,398195;0;30,52453005;648,3418653;1358,282699;0;1187,231214
2022-01-03T12:15:00+02:00;1641208500;0;1185,731751;0;30,31843795;495,6536248;1064,599504;0;570,7239738
2022-01-03T12:30:00+02:00;1641209400;0;1612,255403;0;29,32353909;487,604808;1380,398948;0;705,424338
2022-01-03T12:45:00+02:00;1641210300;10,91762666;431,5435065;0;179,825975;674,7382155;397,7873032;0;486,5506662
2022-01-03T13:00:00+02:00;1641211200;7,934246883;4,200561292;0;399,2830729;704,568581;207,306486;0;95,3723398
2022-01-03T13:15:00+02:00;1641212100;5,454835556;469,5778327;0;117,7488335;500,0848252;186,2957847;0;658,5836557
2022-01-03T13:30:00+02:00;1641213000;10,86058226;698,5983595;0;123,0524716;480,5647486;963,3010772;0;81,75392626
2022-01-03T13:45:00+02:00;1641213900;5,809505038;409,9243553;0;75,99785269;361,7994172;302,1223302;0;420,3341226
2022-01-03T14:00:00+02:00;1641214800;9,821394078;318,3828477;0;169,1813013;521,5705877;215,6283812;0;413,2182043
2022-01-03T14:15:00+02:00;1641215700;7,343683228;57,64819364;0;67,37440952;328,2282553;221,1894567;0;91,53514113
2022-01-03T14:30:00+02:00;1641216600;0;838,2899076;0;30,23448854;86,73926109;241,336466;0;652,7361442
2022-01-03T14:45:00+02:00;1641217500;0;245,5068828;0;30,37652235;139,8127747;275,1835291;0;78,79523927
2022-01-03T15:00:00+02:00;1641218400;3,442073502;436,0015119;0;39,67432068;264,476016;193,1937099;0;495,1479259
2022-01-03T15:15:00+02:00;1641219300;0;324,7110846;0;29,65382359;133,2598879;163,6351342;0;233,3724874
2022-01-03T15:30:00+02:00;1641220200;0;357,2139109;0;29,97557982;22,6064599;237,9182836;0;130,5998722
2022-01-03T15:45:00+02:00;1641221100;0;1522,710135;0;30,75332147;4,247833192;304,9708216;0;1187,710363
2022-01-03T16:00:00+02:00;1641222000;0;578,7620733;0;30,03714132;0;321,1953705;0;212,8000031
2022-01-03T16:15:00+02:00;1641222900;0;427,9625702;0;30,2834167;0;312,4805407;0;91,88718089
2022-01-03T16:30:00+02:00;1641223800;0;922,9004755;0;30,74896388;0;263,4417291;0;621,7230862
2022-01-03T16:45:00+02:00;1641224700;0;323,6716336;0;30,8010931;0;213,4909133;0;79,98974477
2022-01-03T17:00:00+02:00;1641225600;0;355,5473278;0;28,76069353;0;232,8234263;0;96,49810749
2022-01-03T17:15:00+02:00;1641226500;0;965,6394444;0;31,00987282;0;262,8034142;0;669,5019039
2022-01-03T17:30:00+02:00;1641227400;0;363,6405424;0;30,43015791;0;242,6675531;0;90,12727404
2022-01-03T17:45:00+02:00;1641228300;0;361,2713002;0;30,54784304;0;237,7990263;0;94,80072871
2022-01-03T18:00:00+02:00;1641229200;0;982,4891607;0;30,34926942;0;288,1599701;0;661,5020099
2022-01-03T18:15:00+02:00;1641230100;0;883,9527329;0;29,22924161;0;763,3312612;0;91,97000129
2022-01-03T18:30:00+02:00;1641231000;0;381,417118;0;31,03539022;0;259,5730614;0;90,40000135
2022-01-03T18:45:00+02:00;1641231900;0;961,9416214;0;29,77693608;0;264,8997256;0;668,00001
2022-01-03T19:00:00+02:00;1641232800;0;703,3367567;0;29,48735171;0;250,8854036;0;438,8000065
2022-01-03T19:15:00+02:00;1641233700;0;1185,349966;0;30,59585013;0;226,8570484;0;961,5263301
2022-01-03T19:30:00+02:00;1641234600;0;832,3262879;0;30,41908881;0;244,4566274;0;508,0736917
2022-01-03T19:45:00+02:00;1641235500;0;407,9168035;0;29,28301174;0;287,6679849;0;91,97128345
2022-01-03T20:00:00+02:00;1641236400;0;1260,766186;0;30,66531627;0;619,4693029;0;625,0953939
2022-01-03T20:15:00+02:00;1641237300;0;713,3473995;0;29,5898446;0;560,5742126;0;108,133335
2022-01-03T20:30:00+02:00;1641238200;0;961,6890584;0;29,51331914;0;456,5873283;0;490,2555629
2022-01-03T20:45:00+02:00;1641239100;0;1740,022174;0;30,36250443;0;523,5169975;0;1189,944462
2022-01-03T21:00:00+02:00;1641240000;0;1241,359063;0;30,15700911;0;627,0336569;0;575,9625482
2022-01-03T21:15:00+02:00;1641240900;0;628,3301506;0;28,61902515;0;490,9396312;0;97,83746177
2022-01-03T21:30:00+02:00;1641241800;0;497,5242419;0;27,18122691;0;379,3287104;0;92,01463555
2022-01-03T21:45:00+02:00;1641242700;0;410,1321623;0;27,50340272;0;291,7143243;0;91,03198373
2022-01-03T22:00:00+02:00;1641243600;0;303,8277583;0;28,12858246;0;184,8695522;0;89,55338481
2022-01-03T22:15:00+02:00;1641244500;0;294,9265413;0;28,07630134;0;175,9649215;0;91,20000133
2022-01-03T22:30:00+02:00;1641245400;0;289,7988691;0;27,48389224;0;171,34969;0;90,80000136
2022-01-03T22:45:00+02:00;1641246300;0;287,2492118;0;27,50420823;0;168,713304;0;91,20000137
2022-01-03T23:00:00+02:00;1641247200;0;278,6839763;0;27,62065832;0;171,5472146;0;78,80000114
2022-01-03T23:15:00+02:00;1641248100;0;280,6860664;0;27,6464672;0;175,0127077;0;78,00000118
2022-01-03T23:30:00+02:00;1641249000;0;276,804997;0;28,35783676;0;170,3717552;0;78,20000115
2022-01-03T23:45:00+02:00;1641249900;0;267,1968997;0;26,68843836;0;162,3900086;0;78,00000116
2022-01-04T00:00:00+02:00;1641250800;0;277,9196277;0;29,38179319;0;170,4154421;0;83,68000127
2022-01-04T00:15:00+02:00;1641251700;0;372,6870489;0;29,34743094;0;171,6571677;0;165,9200024
2022-01-04T00:30:00+02:00;1641252600;0;260,700826;0;27,83062162;0;155,0963034;0;77,76363753
2022-01-04T00:45:00+02:00;1641253500;0;272,5745551;0;27,06586708;0;167,6015161;0;78,2363648
2022-01-04T01:00:00+02:00;1641254400;0;283,7196431;0;30,81931259;0;170,0660748;0;89,06250136
2022-01-04T01:15:00+02:00;1641255300;0;802,0588743;0;29,79018923;0;159,8873162;0;606,337509
2022-01-04T01:30:00+02:00;1641256200;0;268,3842533;0;29,19162001;0;161,6835867;0;77,60000116
2022-01-04T01:45:00+02:00;1641257100;0;276,8516054;0;27,97168396;0;171,1801174;0;77,40000115
2022-01-04T02:00:00+02:00;1641258000;0;269,7725826;0;30,61353716;0;161,4857679;0;77,60000116
2022-01-04T02:15:00+02:00;1641258900;0;270,4371536;0;27,44584741;0;165,1159655;0;77,80000116
2022-01-04T02:30:00+02:00;1641259800;0;274,2841284;0;25,968378;0;170,2816023;0;78,60000117
2022-01-04T02:45:00+02:00;1641260700;0;267,1789078;0;26,56768085;0;162,7393661;0;77,60000114
2022-01-04T03:00:00+02:00;1641261600;0;270,2397397;0;27,74666425;0;164,6432239;0;77,53333451
2022-01-04T03:15:00+02:00;1641262500;0;366,8530887;0;27,44846722;0;169,2183866;0;170,4666692
2022-01-04T03:30:00+02:00;1641263400;0;264,6274446;0;26,6273784;0;160,2367124;0;78,00686394
2022-01-04T03:45:00+02:00;1641264300;0;269,6705496;0;26,65213844;0;165,2025636;0;77,51621532
2022-01-04T04:00:00+02:00;1641265200;0;271,7451668;0;27,5834427;0;166,4270675;0;78,07692422
2022-01-04T04:15:00+02:00;1641266100;0;266,0202686;0;27,51689633;0;160,7764304;0;77,30514404
2022-01-04T04:30:00+02:00;1641267000;0;269,4541511;0;26,95272283;0;164,7181475;0;77,61152495
2022-01-04T04:45:00+02:00;1641267900;0;271,17972;0;25,65332657;0;167,6512236;0;77,88333449
2022-01-04T05:00:00+02:00;1641268800;0;267,0712876;0;25,52028248;0;163,7629424;0;78,00000118
2022-01-04T05:15:00+02:00;1641269700;0;269,4575734;0;25,56850096;0;166,1102445;0;77,80000114
2022-01-04T05:30:00+02:00;1641270600;0;282,9797514;0;26,52240711;0;178,7555347;0;78,00000119
2022-01-04T05:45:00+02:00;1641271500;0;645,8425131;0;25,75322702;0;516,651882;0;131,6985368
2022-01-04T06:00:00+02:00;1641272400;0;1171,966991;0;25,95146485;0;488,2218448;0;628,9014746
2022-01-04T06:15:00+02:00;1641273300;0;606,7875042;0;26,43625116;0;412,32989;0;168,8923103
2022-01-04T06:30:00+02:00;1641274200;0;1261,083368;0;25,63626128;0;1156,809524;0;78,78137768
2022-01-04T06:45:00+02:00;1641275100;0;1061,766866;0;26,51341729;0;649,5981511;0;401,2629071
2022-01-04T07:00:00+02:00;1641276000;0;975,4933763;0;26,22870451;0;597,6002641;0;348,1581566
2022-01-04T07:15:00+02:00;1641276900;0;800,9837304;0;27,85284543;0;293,6136113;0;479,0111527
2022-01-04T07:30:00+02:00;1641277800;0;742,0205121;0;28,05818248;0;243,7295957;0;470,8941247
2022-01-04T07:45:00+02:00;1641278700;0;694,818707;0;26,17801121;0;177,1592539;0;492,0000073
2022-01-04T08:00:00+02:00;1641279600;0;674,5238986;0;25,9723198;0;158,1310033;0;490,9794945
2022-01-04T08:15:00+02:00;1641280500;0;720,9392659;0;25,98332639;0;200,0145864;0;495,0205202
2022-01-04T08:30:00+02:00;1641281400;0;694,9675234;0;27,08391101;0;163,6517759;0;504,4000075
2022-01-04T08:45:00+02:00;1641282300;0;705,8307771;0;27,75777248;0;167,6300888;0;511,0000076
2022-01-04T09:00:00+02:00;1641283200;0;473,4741573;0;26,81051683;0,014261544;170,5665621;0;261,0000038
2022-01-04T09:15:00+02:00;1641284100;0;270,1411041;0;26,01221224;0,299694315;167,1680773;0;77,40000117
2022-01-04T09:30:00+02:00;1641285000;0;275,9500243;0;25,3391638;0,090652153;173,4162381;0;77,60000116
2022-01-04T09:45:00+02:00;1641285900;0;263,3591201;0;26,19902804;0;159,8952846;0;76,81142971
2022-01-04T10:00:00+02:00;1641286800;0;660,1106;0;27,79672146;0,003441349;176,3168418;0;487,9043682
2022-01-04T10:15:00+02:00;1641287700;0;593,3485125;0;26,86836326;0,618088976;176,4440528;0;359,4842159
2022-01-04T10:30:00+02:00;1641288600;0;272,3076244;0;26,75696629;62,47504188;188,7232217;0;120,6266684
2022-01-04T10:45:00+02:00;1641289500;0;833,8451817;0;26,72567933;105,6295023;173,2199636;0;740,4509189
2022-01-04T11:00:00+02:00;1641290400;0;438,5822534;0;28,33470296;94,56585248;171,2195561;0;347,1511838
2022-01-04T11:15:00+02:00;1641291300;0;997,2587442;0;26,48026317;97,62015544;171,927791;0;926,9712607
2022-01-04T11:30:00+02:00;1641292200;0;1144,430335;0;28,7974649;82,09065408;383,202008;0;783,4000117
2022-01-04T11:45:00+02:00;1641293100;0;705,9736633;0;28,31973465;160,7980162;287,6976962;0;551,939842
2022-01-04T12:00:00+02:00;1641294000;0;2807,440915;0;28,81954933;210,9153541;1667,702796;0;1325,34656
2022-01-04T12:15:00+02:00;1641294900;0;2036,951695;0;26,21890808;240,1272326;1703,573347;0;542,3608369
2022-01-04T12:30:00+02:00;1641295800;0;678,3951033;0;26,77100353;180,1778339;187,1680302;0;661,1977313
2022-01-04T12:45:00+02:00;1641296700;0;476,8294202;0;25,60828414;183,527371;129,2790589;0;473,5127162
2022-01-04T13:00:00+02:00;1641297600;5,427326389;25,32692347;0;26,61864891;267,553555;173,4348738;0;89,19423687
2022-01-04T13:15:00+02:00;1641298500;0;744,0594693;0;26,24575701;162,0274478;167,4740032;0;713,0571148
2022-01-04T13:30:00+02:00;1641299400;0;118,6793108;0;26,53345554;154,7729626;163,7461947;0;80,67435634
2022-01-04T13:45:00+02:00;1641300300;0;349,0331645;0;28,03422242;166,8223689;156,6267666;0;363,6649942
2022-01-04T14:00:00+02:00;1641301200;0;653,9415285;0;28,32663066;168,0851922;152,74003;0;608,7396013
2022-01-04T14:15:00+02:00;1641302100;0;108,0296072;0;27,91384697;153,3763189;153,5668927;0;79,82748863
2022-01-04T14:30:00+02:00;1641303000;0;723,6721978;0;27,80985431;91,47099178;151,9652484;0;655,8953918
2022-01-04T14:45:00+02:00;1641303900;0;313,863162;0;27,83085831;26,45173238;168,8983826;0;123,0679384
2022-01-04T15:00:00+02:00;1641304800;0;415,0089604;0;28,28902674;0,841540918;173,7948562;0;244,6000037
2022-01-04T15:15:00+02:00;1641305700;0;772,6202252;0;27,931341;0,067123145;155,3969009;0;558,4137226
2022-01-04T15:30:00+02:00;1641306600;0;407,843051;0;30,07309763;0,385052979;168,823239;0;225,9737891
2022-01-04T15:45:00+02:00;1641307500;0;1017,621042;0;29,41333526;0,001470223;172,3040307;0;828,6125123
2022-01-04T16:00:00+02:00;1641308400;0;464,7331974;0;29,54770209;0;162,5041641;0;243,2000036
2022-01-04T16:15:00+02:00;1641309300;0;304,7767554;0;30,98344503;0;173,6307255;0;110,3454562
2022-01-04T16:30:00+02:00;1641310200;0;951,8917523;0;30,66803861;0;182,730298;0;728,6545563
2022-01-04T16:45:00+02:00;1641311100;0;272,6438696;0;30,33609265;0;162,7548069;0;79,60000119
2022-01-04T17:00:00+02:00;1641312000;0;759,2770165;0;29,66505436;0;188,7617395;0;572,9333419
2022-01-04T17:15:00+02:00;1641312900;0;1610,883938;0;28,18517213;0;1291,765703;0;259,5866705
2022-01-04T17:30:00+02:00;1641313800;0;1100,642956;0;28,19195396;0;962,48432;0;119,9200018
